person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,probability_of_default_xgb (%),predicted_status_xgb,real_status (Target),segmento_riesgo_IA
29,46296,RENT,14.0,EDUCATION,D,8800,14.42,0,0.19,N,7,50.238335,1,0,Riesgo Alto
21,17000,RENT,3.0,MEDICAL,A,5750,8.9,1,0.34,N,2,99.840935,1,1,Riesgo Alto
25,42000,RENT,6.0,VENTURE,B,6850,10.99,0,0.16,N,4,1.2577415,0,0,Riesgo Bajo
22,81800,MORTGAGE,6.0,EDUCATION,A,2500,6.39,0,0.03,N,2,2.5469835,0,0,Riesgo Bajo
27,125000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,20000,10.99,0,0.16,Y,5,40.034615,0,0,Riesgo Medio
25,65000,OWN,9.0,PERSONAL,C,7000,11.66,0,0.11,Y,4,0.30873647,0,0,Riesgo Bajo
22,28800,MORTGAGE,0.0,VENTURE,B,11500,10.99,0,0.4,N,3,17.432552,0,0,Riesgo Bajo
45,75000,MORTGAGE,2.0,EDUCATION,B,15000,10.99,0,0.2,N,12,16.799988,0,0,Riesgo Bajo
26,65000,RENT,5.0,HOMEIMPROVEMENT,A,15000,7.66,0,0.23,N,4,11.207463,0,0,Riesgo Bajo
23,44000,MORTGAGE,3.0,MEDICAL,B,5400,10.99,1,0.12,N,2,42.698063,0,1,Riesgo Medio
27,38000,RENT,11.0,EDUCATION,B,3200,12.42,0,0.08,N,5,28.54338,0,0,Riesgo Medio
23,61000,RENT,2.0,PERSONAL,D,8400,14.84,1,0.14,N,2,88.47215,1,1,Riesgo Alto
24,42000,MORTGAGE,3.0,EDUCATION,A,8675,7.51,0,0.21,N,4,17.289595,0,0,Riesgo Bajo
22,55000,RENT,6.0,EDUCATION,A,6000,6.62,0,0.11,N,2,7.596073,0,0,Riesgo Bajo
35,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,20000,12.53,0,0.22,N,5,14.695558,0,0,Riesgo Bajo
28,33763,RENT,5.0,MEDICAL,A,4800,7.14,0,0.14,N,5,35.153572,0,0,Riesgo Medio
23,33000,RENT,3.0,EDUCATION,A,1200,8.32,0,0.04,N,2,31.445858,0,0,Riesgo Medio
26,37850,RENT,1.0,PERSONAL,B,6400,9.88,0,0.17,N,2,22.108278,0,0,Riesgo Medio
32,42000,RENT,6.0,PERSONAL,B,4000,11.12,0,0.1,N,5,29.162756,0,0,Riesgo Medio
37,46000,RENT,4.0,EDUCATION,B,6000,11.49,0,0.13,N,13,28.460514,0,0,Riesgo Medio
38,21600,OWN,1.0,EDUCATION,C,4750,15.23,0,0.22,Y,16,0.19394912,0,0,Riesgo Bajo
32,47900,RENT,2.0,EDUCATION,A,11000,7.51,0,0.23,N,7,12.99657,0,0,Riesgo Bajo
26,26000,RENT,5.0,MEDICAL,C,5825,14.27,0,0.22,Y,4,47.672977,0,0,Riesgo Medio
26,78000,MORTGAGE,4.0,PERSONAL,B,1750,10.36,0,0.02,N,2,35.31271,0,0,Riesgo Medio
30,100000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,2000,10.99,0,0.02,N,5,13.448977,0,0,Riesgo Bajo
23,53664,MORTGAGE,7.0,EDUCATION,B,15000,10.75,0,0.28,N,4,17.59642,0,0,Riesgo Bajo
28,14400,RENT,2.0,MEDICAL,C,4000,13.11,1,0.28,Y,8,98.7773,1,1,Riesgo Alto
26,85000,MORTGAGE,10.0,MEDICAL,A,24000,8.9,0,0.28,N,3,20.425146,0,0,Riesgo Medio
24,50000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5500,10.99,0,0.11,N,3,22.31329,0,0,Riesgo Medio
27,48000,RENT,9.0,DEBTCONSOLIDATION,C,14000,13.79,1,0.29,N,10,30.863602,0,1,Riesgo Medio
29,69000,OWN,11.0,MEDICAL,B,6000,11.12,0,0.09,N,8,0.55082554,0,0,Riesgo Bajo
42,62000,RENT,26.0,VENTURE,A,10000,8.49,0,0.16,N,14,0.69032365,0,0,Riesgo Bajo
24,59000,RENT,5.0,MEDICAL,A,3500,8.9,0,0.06,N,3,44.452568,0,0,Riesgo Medio
27,43200,RENT,4.0,EDUCATION,A,10000,7.49,0,0.23,N,10,14.815434,0,0,Riesgo Bajo
41,37000,MORTGAGE,3.0,EDUCATION,C,6000,12.99,0,0.16,N,11,25.198088,0,0,Riesgo Medio
24,76554,RENT,8.0,HOMEIMPROVEMENT,D,7600,12.61,0,0.1,N,2,60.693695,1,0,Riesgo Alto
24,90996,MORTGAGE,2.0,EDUCATION,A,16000,7.88,0,0.18,N,3,3.588912,0,0,Riesgo Bajo
25,50000,MORTGAGE,9.0,PERSONAL,A,10000,6.92,0,0.2,N,2,8.60164,0,0,Riesgo Bajo
22,64000,RENT,0.0,PERSONAL,D,8000,14.84,1,0.13,N,2,96.38406,1,1,Riesgo Alto
21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,N,4,99.36651,1,1,Riesgo Alto
22,75000,MORTGAGE,6.0,EDUCATION,B,14825,12.69,0,0.2,N,3,14.141732,0,0,Riesgo Bajo
30,78000,RENT,4.0,HOMEIMPROVEMENT,D,25000,10.99,1,0.32,Y,9,98.60223,1,1,Riesgo Alto
25,90000,OWN,9.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.11,N,4,0.24697986,0,0,Riesgo Bajo
23,39456,OWN,7.0,EDUCATION,A,14000,7.29,0,0.35,N,3,0.23210844,0,0,Riesgo Bajo
41,61000,MORTGAGE,16.0,PERSONAL,B,8500,10.99,0,0.14,N,14,13.117298,0,0,Riesgo Bajo
23,96000,RENT,7.0,EDUCATION,B,10000,10.65,0,0.1,N,3,9.544027,0,0,Riesgo Bajo
22,30000,OWN,6.0,EDUCATION,A,2500,7.29,0,0.08,N,3,0.6513733,0,0,Riesgo Bajo
37,56000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13000,9.63,0,0.23,N,17,24.946667,0,0,Riesgo Medio
23,50000,MORTGAGE,3.0,PERSONAL,B,10000,10.99,0,0.2,N,3,18.267048,0,0,Riesgo Bajo
32,70000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,9000,7.14,0,0.13,N,10,7.46512,0,0,Riesgo Bajo
27,90000,MORTGAGE,4.0,PERSONAL,A,15000,10.99,0,0.17,N,6,8.224576,0,0,Riesgo Bajo
22,46000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,7.68,0,0.13,N,2,17.195799,0,0,Riesgo Bajo
30,85000,RENT,0.0,DEBTCONSOLIDATION,C,10000,13.16,0,0.12,Y,10,19.06248,0,0,Riesgo Bajo
39,52273,RENT,3.0,EDUCATION,B,5000,10.99,0,0.1,N,12,25.269106,0,0,Riesgo Medio
24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,99.34802,1,1,Riesgo Alto
25,74678,MORTGAGE,9.0,DEBTCONSOLIDATION,B,4000,10.62,0,0.05,N,2,30.152327,0,0,Riesgo Medio
22,50000,MORTGAGE,4.0,PERSONAL,B,7000,9.25,0,0.14,N,3,15.100892,0,0,Riesgo Bajo
40,77000,MORTGAGE,9.0,EDUCATION,B,12000,10.99,0,0.16,N,12,18.63597,0,0,Riesgo Bajo
23,149385,OWN,7.0,VENTURE,A,7000,8.94,0,0.05,N,4,0.040866073,0,0,Riesgo Bajo
22,35400,OWN,6.0,EDUCATION,A,8000,6.03,0,0.23,N,2,0.3471446,0,0,Riesgo Bajo
25,60000,MORTGAGE,9.0,VENTURE,B,12000,10.99,0,0.2,N,2,0.85301715,0,0,Riesgo Bajo
26,56000,MORTGAGE,10.0,EDUCATION,C,15000,14.35,0,0.27,N,2,45.91479,0,0,Riesgo Medio
22,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3650,11.99,0,0.03,N,3,17.027006,0,0,Riesgo Bajo
28,63000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,11500,9.99,0,0.18,N,8,18.105688,0,0,Riesgo Bajo
27,20400,RENT,3.0,VENTURE,A,5500,6.91,0,0.27,N,8,1.7673513,0,0,Riesgo Bajo
28,46000,MORTGAGE,12.0,PERSONAL,A,6500,6.99,0,0.14,N,7,15.472695,0,0,Riesgo Bajo
23,60000,MORTGAGE,7.0,EDUCATION,B,20000,12.18,0,0.33,N,4,11.226216,0,0,Riesgo Bajo
22,74000,MORTGAGE,6.0,MEDICAL,A,2500,6.62,0,0.03,N,3,8.0777235,0,0,Riesgo Bajo
33,18000,RENT,0.0,DEBTCONSOLIDATION,A,500,10.99,0,0.03,N,6,78.32116,1,0,Riesgo Alto
24,38400,RENT,4.0,DEBTCONSOLIDATION,A,4000,7.29,0,0.1,N,3,11.301137,0,0,Riesgo Bajo
37,84000,RENT,4.0,HOMEIMPROVEMENT,B,5000,10.0,0,0.06,N,16,17.192963,0,0,Riesgo Bajo
23,60000,RENT,0.0,VENTURE,B,8000,11.14,0,0.13,N,3,0.67013896,0,0,Riesgo Bajo
26,69000,MORTGAGE,8.0,PERSONAL,A,15000,7.49,0,0.22,N,3,28.323566,0,0,Riesgo Medio
31,159200,MORTGAGE,1.0,DEBTCONSOLIDATION,D,16000,15.65,1,0.1,Y,6,75.2307,1,1,Riesgo Alto
27,99996,MORTGAGE,0.0,VENTURE,C,3000,12.84,0,0.03,N,10,20.877342,0,0,Riesgo Medio
21,38000,OWN,1.0,MEDICAL,A,5000,8.94,0,0.13,N,2,0.40137726,0,0,Riesgo Bajo
23,34900,MORTGAGE,2.0,MEDICAL,F,4000,10.99,1,0.11,Y,4,82.680016,1,1,Riesgo Alto
25,89000,MORTGAGE,9.0,MEDICAL,A,14000,7.49,0,0.16,N,2,11.829205,0,0,Riesgo Bajo
24,68000,RENT,0.0,VENTURE,A,10000,6.99,0,0.15,N,3,0.7533424,0,0,Riesgo Bajo
29,89849,MORTGAGE,13.0,PERSONAL,C,6000,13.98,0,0.07,Y,10,14.883479,0,0,Riesgo Bajo
29,74000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.12,N,10,15.25045,0,0,Riesgo Bajo
24,45000,OTHER,8.0,MEDICAL,A,7500,8.32,0,0.17,N,3,16.390749,0,0,Riesgo Bajo
36,50000,RENT,4.0,HOMEIMPROVEMENT,A,15000,8.9,0,0.3,N,14,19.837812,0,0,Riesgo Bajo
23,75000,MORTGAGE,7.0,PERSONAL,A,8000,7.49,1,0.11,N,4,11.291187,0,1,Riesgo Bajo
34,54072,MORTGAGE,12.0,PERSONAL,B,7000,11.89,0,0.13,N,9,35.71048,0,0,Riesgo Medio
31,101000,MORTGAGE,6.0,PERSONAL,A,12000,9.63,0,0.12,N,7,10.691312,0,0,Riesgo Bajo
31,42500,RENT,3.0,MEDICAL,A,6500,7.29,0,0.15,N,10,12.667206,0,0,Riesgo Bajo
27,60000,RENT,11.0,EDUCATION,B,1800,11.46,0,0.03,N,8,17.055502,0,0,Riesgo Bajo
25,140004,OTHER,8.0,MEDICAL,C,4500,12.87,0,0.03,N,4,18.88763,0,0,Riesgo Bajo
29,62000,RENT,13.0,DEBTCONSOLIDATION,C,9000,10.99,0,0.15,N,7,23.805952,0,0,Riesgo Medio
32,75000,RENT,6.0,HOMEIMPROVEMENT,B,15000,8.88,1,0.2,N,9,16.648315,0,1,Riesgo Bajo
21,70000,MORTGAGE,5.0,MEDICAL,A,7000,6.03,0,0.1,N,3,4.54667,0,0,Riesgo Bajo
38,55000,RENT,0.0,EDUCATION,C,6500,11.03,0,0.12,Y,12,22.361969,0,0,Riesgo Medio
26,300000,MORTGAGE,10.0,VENTURE,A,20000,7.88,0,0.07,N,4,0.4533215,0,0,Riesgo Bajo
53,85000,RENT,19.0,PERSONAL,D,35000,15.65,1,0.41,N,19,98.70002,1,1,Riesgo Alto
28,75000,RENT,6.0,EDUCATION,A,8000,7.9,0,0.11,N,6,12.262382,0,0,Riesgo Bajo
22,34992,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.99,0,0.14,N,2,34.452362,0,0,Riesgo Medio
30,31200,RENT,0.0,PERSONAL,E,12000,16.45,1,0.38,Y,7,99.69399,1,1,Riesgo Alto
23,57996,MORTGAGE,5.0,EDUCATION,A,8800,7.51,0,0.15,N,2,10.577026,0,0,Riesgo Bajo
29,99780,MORTGAGE,14.0,HOMEIMPROVEMENT,B,6000,11.14,0,0.06,N,8,14.569132,0,0,Riesgo Bajo
21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,10.99,0,0.06,N,4,31.103186,0,0,Riesgo Medio
23,70000,MORTGAGE,5.0,PERSONAL,A,3000,7.51,0,0.04,N,4,11.581592,0,0,Riesgo Bajo
35,130000,RENT,11.0,EDUCATION,E,6600,17.93,0,0.05,N,5,39.489754,0,0,Riesgo Medio
26,30000,RENT,2.0,EDUCATION,B,2700,10.75,0,0.09,N,2,40.686344,0,0,Riesgo Medio
21,35000,OWN,5.0,VENTURE,A,4000,7.29,0,0.11,N,2,0.036644038,0,0,Riesgo Bajo
24,65000,RENT,4.0,MEDICAL,B,10000,10.25,0,0.15,N,3,12.313118,0,0,Riesgo Bajo
23,16800,RENT,2.0,MEDICAL,D,2750,16.77,1,0.16,Y,2,99.87132,1,1,Riesgo Alto
25,49713,MORTGAGE,7.0,DEBTCONSOLIDATION,B,12000,11.86,0,0.24,N,2,40.578926,0,0,Riesgo Medio
45,48000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.86,0,0.21,N,16,23.266525,0,0,Riesgo Medio
24,63000,MORTGAGE,8.0,PERSONAL,C,11400,13.79,0,0.18,N,4,28.857883,0,0,Riesgo Medio
45,118560,MORTGAGE,1.0,VENTURE,C,20000,10.99,0,0.17,N,15,8.725338,0,0,Riesgo Bajo
34,171996,MORTGAGE,1.0,PERSONAL,D,15000,14.96,0,0.09,N,5,52.729248,1,0,Riesgo Alto
29,76663,RENT,9.0,EDUCATION,A,12000,10.99,0,0.16,N,9,24.058195,0,0,Riesgo Medio
28,145000,MORTGAGE,9.0,VENTURE,B,25000,10.99,0,0.17,N,9,2.1556902,0,0,Riesgo Bajo
38,151000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,35000,8.9,0,0.23,N,12,8.907388,0,0,Riesgo Bajo
31,30372,RENT,2.0,PERSONAL,D,20200,14.74,1,0.67,N,8,99.50113,1,1,Riesgo Alto
24,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,4800,9.99,0,0.1,N,2,24.190313,0,0,Riesgo Medio
24,120000,RENT,8.0,VENTURE,B,16000,12.18,0,0.13,N,4,0.6440165,0,0,Riesgo Bajo
29,75000,OWN,5.0,VENTURE,B,6000,12.69,0,0.08,N,7,0.033680074,0,0,Riesgo Bajo
30,132000,RENT,14.0,HOMEIMPROVEMENT,B,21500,10.62,0,0.16,N,8,16.272985,0,0,Riesgo Bajo
38,63500,OWN,3.0,EDUCATION,B,2400,11.36,0,0.04,N,12,0.3982232,0,0,Riesgo Bajo
33,74520,RENT,4.0,HOMEIMPROVEMENT,D,10000,16.89,0,0.13,N,10,73.34996,1,0,Riesgo Alto
24,90000,MORTGAGE,4.0,VENTURE,A,20000,7.9,0,0.22,N,3,0.50556165,0,0,Riesgo Bajo
29,77248,MORTGAGE,13.0,HOMEIMPROVEMENT,C,21600,13.85,0,0.28,Y,7,49.808617,0,0,Riesgo Medio
80,64000,RENT,7.0,MEDICAL,B,6800,11.71,0,0.11,N,25,9.236819,0,0,Riesgo Bajo
25,42360,RENT,1.0,EDUCATION,E,25000,16.35,1,0.59,Y,3,99.66171,1,1,Riesgo Alto
40,142000,MORTGAGE,2.0,PERSONAL,D,25000,15.31,0,0.18,N,14,69.40788,1,0,Riesgo Alto
23,30000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.31,1,0.33,Y,4,99.86975,1,1,Riesgo Alto
46,72194,RENT,8.0,PERSONAL,B,17000,8.88,0,0.24,N,15,11.738358,0,0,Riesgo Bajo
25,62047,RENT,9.0,MEDICAL,E,21000,16.32,1,0.29,Y,4,98.21039,1,1,Riesgo Alto
42,37000,RENT,0.0,EDUCATION,C,15200,14.26,1,0.41,Y,16,99.26763,1,1,Riesgo Alto
22,65000,MORTGAGE,6.0,VENTURE,B,6000,10.99,0,0.09,N,2,0.6695223,0,0,Riesgo Bajo
25,61000,RENT,1.0,PERSONAL,B,14400,12.53,0,0.24,N,2,16.509312,0,0,Riesgo Bajo
29,38000,RENT,13.0,DEBTCONSOLIDATION,A,15000,6.91,1,0.39,N,8,98.885574,1,1,Riesgo Alto
26,150500,MORTGAGE,10.0,DEBTCONSOLIDATION,D,10000,15.99,1,0.07,N,3,81.41939,1,1,Riesgo Alto
28,22968,RENT,4.0,MEDICAL,A,1500,6.03,0,0.07,N,7,22.119598,0,0,Riesgo Medio
36,36000,OWN,11.0,VENTURE,A,15000,7.9,0,0.42,N,12,0.05386123,0,0,Riesgo Bajo
37,68000,OWN,20.0,VENTURE,A,7000,7.29,0,0.1,N,11,0.06770267,0,0,Riesgo Bajo
27,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,16000,13.57,0,0.17,Y,10,18.911268,0,0,Riesgo Bajo
23,54000,OWN,7.0,VENTURE,A,6000,7.51,0,0.11,N,3,0.06125091,0,0,Riesgo Bajo
27,75000,MORTGAGE,0.0,PERSONAL,A,7500,8.9,0,0.1,N,10,13.086822,0,0,Riesgo Bajo
24,70000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,16000,10.62,0,0.23,N,2,19.184008,0,0,Riesgo Bajo
28,65000,MORTGAGE,2.0,VENTURE,A,2500,5.99,0,0.04,N,7,0.61549896,0,0,Riesgo Bajo
26,75000,RENT,5.0,MEDICAL,A,20000,6.91,0,0.27,N,4,6.8370953,0,0,Riesgo Bajo
23,68000,RENT,1.0,VENTURE,E,14400,17.99,1,0.21,N,2,95.464676,1,1,Riesgo Alto
39,34000,RENT,1.0,HOMEIMPROVEMENT,D,14000,17.58,1,0.41,N,16,99.50889,1,1,Riesgo Alto
27,31000,RENT,4.0,DEBTCONSOLIDATION,A,8000,7.66,1,0.26,N,8,34.681496,0,1,Riesgo Medio
25,34000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,2000,7.66,1,0.06,N,4,57.54621,1,1,Riesgo Alto
40,172800,RENT,9.0,DEBTCONSOLIDATION,B,20000,10.99,0,0.12,N,13,11.30987,0,0,Riesgo Bajo
37,44000,RENT,14.0,EDUCATION,A,1000,5.42,0,0.02,N,13,14.97084,0,0,Riesgo Bajo
22,49000,MORTGAGE,4.0,EDUCATION,B,8000,10.25,1,0.16,N,4,31.167057,0,1,Riesgo Medio
22,95000,RENT,0.0,MEDICAL,A,4975,6.17,0,0.05,N,3,2.8128967,0,0,Riesgo Bajo
24,36600,RENT,4.0,DEBTCONSOLIDATION,B,3000,9.33,0,0.08,N,2,24.748533,0,0,Riesgo Medio
26,38400,OWN,1.0,PERSONAL,B,15500,11.99,0,0.4,N,3,0.40802395,0,0,Riesgo Bajo
23,97000,MORTGAGE,5.0,EDUCATION,B,12000,9.91,0,0.12,N,2,6.694166,0,0,Riesgo Bajo
27,200000,MORTGAGE,7.0,PERSONAL,B,15000,9.88,0,0.07,N,9,11.330511,0,0,Riesgo Bajo
25,62050,MORTGAGE,4.0,MEDICAL,D,5400,15.21,1,0.07,Y,3,96.428055,1,1,Riesgo Alto
27,68700,OWN,0.0,PERSONAL,A,10000,6.92,0,0.15,N,6,0.23595518,0,0,Riesgo Bajo
40,45996,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.43,N,11,99.467865,1,1,Riesgo Alto
29,37500,RENT,0.0,VENTURE,A,11000,8.49,0,0.29,N,5,1.513839,0,0,Riesgo Bajo
27,100000,RENT,12.0,VENTURE,B,16000,11.11,0,0.16,N,5,0.721643,0,0,Riesgo Bajo
48,92000,RENT,1.0,PERSONAL,A,4800,7.88,0,0.05,N,17,4.2685785,0,0,Riesgo Bajo
25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,20.20677,0,0,Riesgo Medio
30,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,8500,12.84,0,0.07,Y,5,17.846043,0,0,Riesgo Bajo
22,35000,RENT,2.0,MEDICAL,F,7000,18.09,1,0.2,Y,2,95.97709,1,1,Riesgo Alto
23,70800,MORTGAGE,6.0,EDUCATION,D,9600,10.99,0,0.14,N,4,25.354895,0,0,Riesgo Medio
24,145000,MORTGAGE,3.0,MEDICAL,B,12000,10.99,0,0.08,N,2,18.389566,0,0,Riesgo Bajo
28,120000,RENT,4.0,EDUCATION,C,20000,14.26,0,0.17,N,7,9.849091,0,0,Riesgo Bajo
24,190000,OWN,4.0,PERSONAL,C,24000,15.62,0,0.13,Y,3,0.2104983,0,0,Riesgo Bajo
21,44000,MORTGAGE,5.0,VENTURE,D,7500,12.92,1,0.17,N,4,57.996677,1,1,Riesgo Alto
27,51000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,10000,6.99,1,0.2,N,5,13.645029,0,1,Riesgo Bajo
37,65004,MORTGAGE,5.0,MEDICAL,B,17000,11.26,0,0.26,N,13,24.555428,0,0,Riesgo Medio
21,45432,MORTGAGE,4.0,VENTURE,B,5000,9.88,0,0.11,N,4,0.60505664,0,0,Riesgo Bajo
22,90000,RENT,3.0,DEBTCONSOLIDATION,A,12000,8.94,0,0.13,N,3,8.953573,0,0,Riesgo Bajo
21,41033,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5700,12.99,0,0.14,N,4,33.32437,0,0,Riesgo Medio
23,29472,RENT,3.0,DEBTCONSOLIDATION,C,11000,13.49,1,0.37,N,4,99.333206,1,1,Riesgo Alto
28,44500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.22,N,10,24.822033,0,0,Riesgo Medio
26,47000,RENT,0.0,HOMEIMPROVEMENT,D,25000,15.28,1,0.53,Y,2,99.65522,1,1,Riesgo Alto
22,45000,RENT,6.0,EDUCATION,C,11300,13.48,0,0.25,Y,2,17.426697,0,0,Riesgo Bajo
27,75000,RENT,2.0,VENTURE,A,14000,9.63,0,0.19,N,7,0.8392897,0,0,Riesgo Bajo
27,44640,RENT,0.0,MEDICAL,B,12800,11.83,0,0.29,N,9,36.82639,0,0,Riesgo Medio
23,34000,OWN,7.0,VENTURE,A,10950,7.29,0,0.32,N,2,0.10189673,0,0,Riesgo Bajo
27,30000,RENT,6.0,EDUCATION,B,4000,12.69,1,0.13,N,7,47.962387,0,1,Riesgo Medio
27,92000,MORTGAGE,11.0,EDUCATION,B,18000,11.48,0,0.2,N,8,16.892536,0,0,Riesgo Bajo
27,48000,RENT,5.0,MEDICAL,B,10200,10.38,0,0.21,N,10,19.773846,0,0,Riesgo Bajo
27,54000,RENT,2.0,MEDICAL,B,12100,9.45,0,0.22,N,6,27.68685,0,0,Riesgo Medio
54,29000,MORTGAGE,7.0,PERSONAL,B,2500,11.71,0,0.09,N,28,49.44276,0,0,Riesgo Medio
42,113000,MORTGAGE,11.0,EDUCATION,D,24000,15.31,1,0.21,Y,15,43.899353,0,1,Riesgo Medio
31,45000,RENT,5.0,MEDICAL,A,14000,7.91,1,0.31,N,5,97.61552,1,1,Riesgo Alto
28,47881,RENT,12.0,DEBTCONSOLIDATION,B,15000,10.99,1,0.31,N,7,98.84285,1,1,Riesgo Alto
29,113000,MORTGAGE,5.0,PERSONAL,G,25000,18.84,1,0.22,Y,7,97.62635,1,1,Riesgo Alto
30,26000,OWN,4.0,PERSONAL,B,1200,10.99,0,0.05,N,6,0.5246105,0,0,Riesgo Bajo
28,82000,MORTGAGE,0.0,VENTURE,C,15000,12.98,0,0.18,Y,8,12.253588,0,0,Riesgo Bajo
23,60000,RENT,0.0,PERSONAL,B,15600,12.69,0,0.26,N,4,14.488631,0,0,Riesgo Bajo
23,94965,MORTGAGE,3.0,EDUCATION,C,8000,13.22,0,0.08,N,2,10.7572155,0,0,Riesgo Bajo
26,75000,RENT,0.0,EDUCATION,B,12000,10.38,0,0.16,N,3,13.4913,0,0,Riesgo Bajo
28,140000,MORTGAGE,12.0,MEDICAL,B,15000,8.88,0,0.11,N,5,8.794832,0,0,Riesgo Bajo
32,42000,RENT,1.0,DEBTCONSOLIDATION,A,5800,9.32,0,0.14,N,10,20.636198,0,0,Riesgo Medio
24,46704,RENT,2.0,EDUCATION,B,9000,11.49,0,0.19,N,4,25.137287,0,0,Riesgo Medio
25,50160,RENT,0.0,DEBTCONSOLIDATION,D,3000,14.42,1,0.06,N,2,96.70054,1,1,Riesgo Alto
22,60000,RENT,6.0,PERSONAL,B,12500,10.59,0,0.21,N,4,14.536518,0,0,Riesgo Bajo
28,54996,RENT,8.0,PERSONAL,D,15000,14.09,0,0.27,Y,9,47.97953,0,0,Riesgo Medio
23,30000,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.49,1,0.33,N,2,99.23989,1,1,Riesgo Alto
26,58000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.25,1,0.34,N,2,99.00781,1,1,Riesgo Alto
24,56000,OWN,8.0,EDUCATION,B,2000,11.49,0,0.04,N,2,0.38966528,0,0,Riesgo Bajo
25,150000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.08,N,4,14.43402,0,0,Riesgo Bajo
23,84000,RENT,7.0,PERSONAL,B,20000,11.11,0,0.24,N,4,23.455502,0,0,Riesgo Medio
23,62100,RENT,3.0,MEDICAL,B,7000,10.99,0,0.11,N,2,30.98106,0,0,Riesgo Medio
22,43000,OWN,7.0,PERSONAL,A,6000,7.74,0,0.14,N,4,0.5012058,0,0,Riesgo Bajo
35,80000,RENT,5.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.06,N,9,3.738161,0,0,Riesgo Bajo
36,53000,RENT,1.0,EDUCATION,A,3500,9.32,0,0.07,N,17,21.194635,0,0,Riesgo Medio
24,41160,RENT,2.0,MEDICAL,A,4000,10.99,0,0.1,N,4,26.632673,0,0,Riesgo Medio
22,57204,MORTGAGE,6.0,EDUCATION,D,9000,15.58,0,0.16,Y,3,38.181896,0,0,Riesgo Medio
33,82000,MORTGAGE,2.0,EDUCATION,A,6000,7.51,0,0.07,N,10,5.8823714,0,0,Riesgo Bajo
39,60000,RENT,2.0,DEBTCONSOLIDATION,C,6000,15.27,0,0.1,N,14,29.603735,0,0,Riesgo Medio
22,90000,MORTGAGE,6.0,MEDICAL,B,6400,9.88,0,0.07,N,3,14.864525,0,0,Riesgo Bajo
32,117000,RENT,0.0,PERSONAL,E,12000,17.93,1,0.1,Y,10,88.65471,1,1,Riesgo Alto
22,70000,MORTGAGE,7.0,EDUCATION,A,2000,7.9,0,0.03,N,3,7.135032,0,0,Riesgo Bajo
22,31000,RENT,4.0,VENTURE,B,3600,12.69,0,0.12,N,3,6.8253355,0,0,Riesgo Bajo
22,14400,RENT,1.0,VENTURE,D,5600,14.59,1,0.39,Y,2,99.9199,1,1,Riesgo Alto
26,49995,MORTGAGE,10.0,EDUCATION,B,10000,11.71,0,0.2,N,3,39.5961,0,0,Riesgo Medio
34,60000,RENT,0.0,EDUCATION,C,12000,12.22,0,0.2,Y,7,16.364424,0,0,Riesgo Bajo
21,19000,RENT,0.0,PERSONAL,A,2900,8.0,0,0.15,N,2,24.912516,0,0,Riesgo Medio
31,38000,MORTGAGE,2.0,MEDICAL,B,2000,11.36,0,0.05,N,8,21.513472,0,0,Riesgo Medio
38,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4000,12.98,0,0.05,Y,13,11.902895,0,0,Riesgo Bajo
36,28000,MORTGAGE,1.0,VENTURE,D,3075,15.62,1,0.11,Y,12,72.406235,1,1,Riesgo Alto
